,hour,stop_ID,card_id,StopLocationID,StopNameShort,StopNameLong,StopType,SuburbName,PostCode,RegionName,LocalGovernmentArea,StatDivision,GPSLat,GPSLong
12904,13,3989,1,3989.0,Doncaster Junction,Doncaster Junction/Williamsons Rd (Doncaster),Kerbside,Doncaster,3108.0,Melbourne,Manningham,Greater Metro,-37.786565,145.12493
12905,13,3990,3,3990.0,Doncaster Junction,Doncaster Junction/Doncaster Rd (Doncaster),Bus Bay,Doncaster,3108.0,Melbourne,Manningham,Greater Metro,-37.787144,145.12583600000002
12906,13,3995,2,3995.0,High St,High St/Doncaster Rd (Doncaster),Bus Bay,Doncaster,3108.0,Melbourne,Manningham,Greater Metro,-37.787953,145.106647
12907,13,3997,1,3997.0,Walnut Road,Walnut Rd/Doncaster Rd (Balwyn North),Kerbside,Balwyn North,3104.0,Melbourne,Boroondara,Greater Metro,-37.7929,145.090137
12908,13,4043,1,4043.0,Mullens Rd,Mullens Rd/Warrandyte-Ringwood Rd (Warrandyte),Kerbside,Warrandyte,3113.0,Melbourne,Manningham,Greater Metro,-37.738894,145.229067
12909,13,4066,1,4066.0,Montanus Ct,Montanus Ct/Wonga Rd (Ringwood),Kerbside,Ringwood,3134.0,Melbourne,Maroondah,Greater Metro,-37.788325,145.24788600000002
12910,13,4124,1,4124.0,York Street - Stop 127,127-York St/Clarendon St (South Melbourne),Kerbside,South Melbourne,3205.0,Melbourne,Port Phillip,Greater Metro,-37.830983,144.959527
12911,13,4126,1,4126.0,Raglan Street - Stop 130a,130a-Raglan St/Clarendon St (South Melbourne),Kerbside,South Melbourne,3205.0,Melbourne,Port Phillip,Greater Metro,-37.83761,144.96258400000002
12912,13,4131,1,4131.0,Carter Street - Stop 134,134-Carter St/Mills St (Middle Park),Kerbside,Middle Park,3206.0,Melbourne,Port Phillip,Greater Metro,-37.845611,144.958922
12913,13,4135,3,4135.0,Fitzroy Street - Stop 143,143-Fitzroy St/Park St (St Kilda),Platform,St Kilda,3182.0,Melbourne,Port Phillip,Greater Metro,-37.860935,144.974325
12914,13,4136,1,4136.0,Mary Street - Stop 142,142-Mary St/Park St (St Kilda West),Safety Zone,St Kilda West,3182.0,Melbourne,Port Phillip,Greater Metro,-37.859792,144.973195
12915,13,4143,1,4143.0,Bell Street - Stop 15,15-Bell St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065.0,Melbourne,Yarra,Greater Metro,-37.800441,144.978036
12916,13,4146,1,4146.0,Alexandra Parade - Stop 18,18-Alexandra Pde/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065.0,Melbourne,Yarra,Greater Metro,-37.793628000000005,144.979186
12917,13,4161,1,4161.0,Hutton Street - Stop 33,33-Hutton St/St Georges Rd (Thornbury),Platform,Thornbury,3071.0,Melbourne,Darebin,Greater Metro,-37.755348,144.993877
12918,13,4174,2,4174.0,Bundoora RMIT - Stop 71,71-RMIT/Plenty Rd (Bundoora),Platform,Bundoora,3083.0,Melbourne,Banyule,Greater Metro,-37.679109999999994,145.06947
12919,13,4191,1,4191.0,Boldrewood Parade - Stop 55,55-Boldrewood Pde/Plenty Rd (Reservoir),Platform,Reservoir,3073.0,Melbourne,Darebin,Greater Metro,-37.72528,145.0234
12920,13,4200,1,4200.0,East Preston Tram Depot - Stop 46,46-East Preston Tram Depot/Plenty Rd (Preston),Kerbside,Preston,3072.0,Melbourne,Darebin,Greater Metro,-37.744890000000005,145.00665
12921,13,4233,1,4233.0,Hallam Senior Sec. College,Hallam Senior Secondary College/Frawley Rd (Hallam),Bus Bay,Hallam,3803.0,Melbourne,Casey,Greater Metro,-38.000161,145.261453
12922,13,4239,2,4239.0,Oak Avenue,Oak Ave/Paperbark St (Doveton),Kerbside,Doveton,3177.0,Melbourne,Casey,Greater Metro,-37.99535,145.24188
12923,13,4241,1,4241.0,Camellia Court,Camellia Ct/Box St (Doveton),Bus Bay,Doveton,3177.0,Melbourne,Casey,Greater Metro,-37.995104,145.23612
12924,13,4249,1,4249.0,Dandenong Plaza SC,Dandenong Plaza SC/McCrae St (Dandenong),Bus Bay,Dandenong,3175.0,Melbourne,Greater Dandenong,Greater Metro,-37.987648,145.217006
12925,13,4264,3,4264.0,Parkmore SC,Parkmore SC/Cheltenham Rd (Keysborough),Bus Bay,Keysborough,3173.0,Melbourne,Greater Dandenong,Greater Metro,-37.99341,145.173798
12926,13,4280,1,4280.0,Ross Street,Ross St/Wetherby Rd (Doncaster East),Bus Bay,Doncaster East,3109.0,Melbourne,Manningham,Greater Metro,-37.79029,145.143248
12927,13,4288,1,4288.0,Lexton Road,Lexton Rd/Middleborough Rd (Box Hill North),Kerbside,Box Hill North,3129.0,Melbourne,Whitehorse,Greater Metro,-37.81268,145.140025
12928,13,4294,1,4294.0,Whitehorse Rd,Whitehorse Rd/Surrey Rd (Blackburn),Kerbside,Blackburn,3130.0,Melbourne,Whitehorse,Greater Metro,-37.816934,145.156345
12929,13,4337,1,4337.0,Victoria Ave,Victoria Ave/Mitcham Rd (Mitcham),Kerbside,Mitcham,3132.0,Melbourne,Whitehorse,Greater Metro,-37.813651,145.193349
12930,13,4352,1,4352.0,Jackson Ct,Jackson Ct/Doncaster Rd (Doncaster East),Bus Bay,Doncaster East,3109.0,Melbourne,Manningham,Greater Metro,-37.787706,145.14901
12931,13,4360,1,4360.0,Carawatha Rd,Carawatha Rd/Doncaster Rd (Doncaster),Bus Bay,Doncaster,3108.0,Melbourne,Manningham,Greater Metro,-37.787946999999996,145.116617
12932,13,4374,2,4374.0,Eastern Fwy,Eastern Fwy/Blackburn Rd (Doncaster East),Bus Bay,Doncaster East,3109.0,Melbourne,Manningham,Greater Metro,-37.798969,145.160175
12933,13,4375,1,4375.0,Greendale Rd,Greendale Rd/Blackburn Rd (Doncaster East),Kerbside,Doncaster East,3109.0,Melbourne,Manningham,Greater Metro,-37.797462,145.16046200000002
12934,13,4377,1,4377.0,Maggs St,Maggs St/Blackburn Rd (Doncaster East),Kerbside,Doncaster East,3109.0,Melbourne,Manningham,Greater Metro,-37.793737,145.161174
12935,13,4382,1,4382.0,Canopus Dr,Canopus Dr/Blackburn Rd (Doncaster East),Bus Bay,Doncaster East,3109.0,Melbourne,Manningham,Greater Metro,-37.781022,145.163579
12936,13,4389,1,4389.0,Schafter Dr,Schafter Dr/Andersons Creek Rd (Doncaster East),Kerbside,Doncaster East,3109.0,Melbourne,Manningham,Greater Metro,-37.762482,145.173696
12937,13,4400,4,4400.0,McDougall St,McDougall St/Warrandyte Rd (Warrandyte),Bus Bay,Warrandyte,3113.0,Melbourne,Manningham,Greater Metro,-37.745492,145.20394199999998
12938,13,4401,1,4401.0,Warrandyte Reserve,Warrandyte Reserve/Heidelberg-Warrandyte Rd (Warrandyte),Bus Bay,Warrandyte,3113.0,Melbourne,Manningham,Greater Metro,-37.746955,145.207074
12939,13,4431,1,4431.0,Towerhill Dr,Towerhill Dr/Wonga Rd (Ringwood),Kerbside,Ringwood,3134.0,Melbourne,Maroondah,Greater Metro,-37.791538,145.24553600000002
12940,13,4453,1,4453.0,Johnston Street - Stop 16,16-Johnston St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065.0,Melbourne,Yarra,Greater Metro,-37.798169,144.978587
12941,13,4467,1,4467.0,Swan Street,Swan St/Erebus St (Keilor Park),Kerbside,Keilor Park,3042.0,Melbourne,Brimbank,Greater Metro,-37.724696,144.859597
12942,13,4509,1,4509.0,East Preston Tram Depot - Stop 46,46-East Preston Tram Depot/Plenty Rd (Preston),Kerbside,Preston,3072.0,Melbourne,Darebin,Greater Metro,-37.74456,145.0071
12943,13,4610,1,4610.0,St Kilda Station,St Kilda Station/Fitzroy St (St Kilda),Kerbside,St Kilda,3182.0,Melbourne,Port Phillip,Greater Metro,-37.859088,144.97835800000001
12944,13,4645,1,4645.0,Buchanan Avenue,Macleay Park/Belmore Rd (Balwyn),Kerbside,Balwyn,3103.0,Melbourne,Boroondara,Greater Metro,-37.802393,145.075467
12945,13,4657,1,4657.0,Milne Road,Milne Rd/Belmore Rd (Mont Albert North),Kerbside,Mont Albert North,3129.0,Melbourne,Whitehorse,Greater Metro,-37.80113,145.11011000000002
12946,13,4665,1,4665.0,Eastern Fwy ,Eastern Fwy/Tram Rd (Doncaster),Bus Bay,Doncaster,3108.0,Melbourne,Manningham,Greater Metro,-37.796718,145.126795
12947,13,4673,1,4673.0,Tyne St,Tyne St/Station St (Box Hill North),Kerbside,Box Hill North,3129.0,Melbourne,Whitehorse,Greater Metro,-37.810949,145.125346
12948,13,4674,1,4674.0,Severn St,Severn St/Station St (Box Hill North),Kerbside,Box Hill North,3129.0,Melbourne,Whitehorse,Greater Metro,-37.812917999999996,145.124984
12949,13,4764,1,4764.0,Raeburn Reserve,Raeburn Reserve/Victoria St (Brunswick),Kerbside,Brunswick,3056.0,Melbourne,Moreland,Greater Metro,-37.765478,144.94986
12950,13,4769,1,4769.0,Sydney Road,Sydney Rd/Blyth St (Brunswick),Kerbside,Brunswick,3056.0,Melbourne,Moreland,Greater Metro,-37.765471000000005,144.96262099999998
12951,13,4783,2,4783.0,Northcote Shopping Plaza,Northcote Shopping Plaza/Separation St (Northcote),Bus Bay,Northcote,3070.0,Melbourne,Darebin,Greater Metro,-37.769732,145.002419
12952,13,4819,1,4819.0,Cressy St,Cressy St/Main Rd (Montmorency),Bus Bay,Montmorency,3094.0,Melbourne,Banyule,Greater Metro,-37.729789000000004,145.12957
12953,13,4834,1,4834.0,Doncaster Road,Doncaster Rd/Church Rd (Doncaster),Kerbside,Doncaster,3108.0,Melbourne,Manningham,Greater Metro,-37.787757,145.137762
12954,13,4874,1,4874.0,Fishermans Bend,Fishermans Bend/Wharf Rd (Port Melbourne),Bus Bay,Port Melbourne,3207.0,Melbourne,Melbourne,Greater Metro,-37.829052000000004,144.906911
12955,13,4895,1,4895.0,Lorimer Street,Lorimer St/Salmon St (Port Melbourne),Kerbside,Port Melbourne,3207.0,Melbourne,Melbourne,Greater Metro,-37.821419,144.920893
12956,13,4939,1,4939.0,Elgar Road,Elgar Rd/Belmore Rd (Mont Albert North),Kerbside,Mont Albert North,3129.0,Melbourne,Whitehorse,Greater Metro,-37.800113,145.117127
12957,13,4949,1,4949.0,Balwyn Leisure Centre,Balwyn Leisure Centre/Belmore Rd (Balwyn),Kerbside,Balwyn,3103.0,Melbourne,Boroondara,Greater Metro,-37.804101,145.087399
12958,13,4953,1,4953.0,Bernborough Avenue,Bernborough Ave/Belmore Rd (Balwyn),Kerbside,Balwyn,3103.0,Melbourne,Boroondara,Greater Metro,-37.802566999999996,145.075604
12959,13,4955,1,4955.0,Para Street,Para St/Belmore Rd (Balwyn),Kerbside,Balwyn,3103.0,Melbourne,Boroondara,Greater Metro,-37.80166,145.06864199999998
12960,13,4965,3,4965.0,Box Hill TAFE,Box Hill TAFE/Nelson Rd (Box Hill),Bus Bay,Box Hill,3128.0,Melbourne,Whitehorse,Greater Metro,-37.817147999999996,145.119263
12961,13,4976,1,4976.0,Severn St,Severn St/Station St (Box Hill North),Kerbside,Box Hill North,3129.0,Melbourne,Whitehorse,Greater Metro,-37.812696,145.12488000000002
12962,13,5016,1,5016.0,Burwood Hwy,Burwood Hwy/Warrigal Rd (Glen Iris),Kerbside,Glen Iris,3146.0,Melbourne,Boroondara,Greater Metro,-37.850934,145.095428
12963,13,5017,1,5017.0,Burwood Hwy,Burwood Hwy/Warrigal Rd (Burwood),Bus Bay,Burwood,3125.0,Melbourne,Whitehorse,Greater Metro,-37.850832000000004,145.095722
12964,13,5018,1,5018.0,St Benedicts School,St Benedicts School/Warrigal Rd (Camberwell),Kerbside,Camberwell,3124.0,Melbourne,Boroondara,Greater Metro,-37.848698999999996,145.09583899999998
12965,13,5052,1,5052.0,Parkland Close,Parkland Cl/Baden Powell Dr (Frankston South),Kerbside,Frankston South,3199.0,Melbourne,Frankston,Greater Metro,-38.17223,145.10997
12966,13,5061,1,5061.0,Travers Street,Travers St/High St (Thomastown),Kerbside,Thomastown,3074.0,Melbourne,Whittlesea,Greater Metro,-37.674358000000005,145.015035
12967,13,5093,1,5093.0,Northcote Library,Northcote Library/Separation St (Northcote),Bus Bay,Northcote,3070.0,Melbourne,Darebin,Greater Metro,-37.769636,145.001005
12968,13,5096,1,5096.0,Chavasse Street,Chavasse St/New St (Brighton),Kerbside,Brighton,3186.0,Melbourne,Bayside,Greater Metro,-37.91519,144.99193
12969,13,5102,3,5102.0,Watts Street,Watts St/Whitehorse Rd (Box Hill),Kerbside,Box Hill,3128.0,Melbourne,Whitehorse,Greater Metro,-37.81808,145.1257
12970,13,5112,1,5112.0,Maple St,Maple St/Whitehorse Rd (Blackburn),Kerbside,Blackburn,3130.0,Melbourne,Whitehorse,Greater Metro,-37.817774,145.158245
12971,13,5180,2,5180.0,Greenridge Ave,Greenridge Ave/King St (Doncaster),Kerbside,Doncaster,3108.0,Melbourne,Manningham,Greater Metro,-37.773697999999996,145.151703
12972,13,5216,1,5216.0,Ventosa Way,Werribee Village Shopping Centre/Shaws Rd (Werribee),Kerbside,Werribee,3030.0,Melbourne,Wyndham,Greater Metro,-37.889777,144.66003700000002
12973,13,5241,1,5241.0,Morris Road,Hogans Rd/Morris Rd (Hoppers Crossing),Kerbside,Hoppers Crossing,3029.0,Melbourne,Wyndham,Greater Metro,-37.866597,144.70365900000002
12974,13,5267,1,5267.0,Middleborough Road,Middleborough Rd/Whitehorse Rd (Box Hill),Bus Bay,Box Hill,3128.0,Melbourne,Whitehorse,Greater Metro,-37.819691,145.136678
12975,13,5271,1,5271.0,Talintyre Road,Talintyre Rd/Fairbairn Rd (Sunshine West),Kerbside,Sunshine West,3020.0,Melbourne,Brimbank,Greater Metro,-37.798367,144.818083
12976,13,5483,1,5483.0,Altona Gate SC,Altona Gate Shopping Centre/Millers Rd (Altona North),Bus Bay,Altona North,3025.0,Melbourne,Hobsons Bay,Greater Metro,-37.827415,144.848724
12977,13,5518,1,5518.0,Beverly Hills Dr,Beverly Hills Dr/Blackburn Rd (Templestowe),Bus Bay,Templestowe,3106.0,Melbourne,Manningham,Greater Metro,-37.757903999999996,145.167499
12978,13,5544,1,5544.0,Ronald Ave,Ronald Ave/Manningham Rd (Bulleen),Kerbside,Bulleen,3105.0,Melbourne,Manningham,Greater Metro,-37.766362,145.089914
12979,13,5549,1,5549.0,Cape St,Cape St/Burgundy St (Heidelberg),Kerbside,Heidelberg,3084.0,Melbourne,Banyule,Greater Metro,-37.756339000000004,145.066787
12980,13,5592,1,5592.0,Fyfe Dr,Fyfe Dr/High St (Templestowe Lower),Bus Bay,Templestowe Lower,3107.0,Melbourne,Manningham,Greater Metro,-37.771023,145.11637
12981,13,5604,1,5604.0,Bulleen Rd,Bulleen Rd/Manningham Rd (Bulleen),Bus Bay,Bulleen,3105.0,Melbourne,Manningham,Greater Metro,-37.762559,145.08388300000001
12982,13,5610,1,5610.0,Hodgson St,Hodgson St/Thompsons Rd (Templestowe Lower),Kerbside,Templestowe Lower,3107.0,Melbourne,Manningham,Greater Metro,-37.767742999999996,145.103566
12983,13,5657,1,5657.0,Murray Road,Murray Rd/Elizabeth St (Coburg),Kerbside,Coburg,3058.0,Melbourne,Moreland,Greater Metro,-37.73526,144.98309
12984,13,5658,1,5658.0,Claremont Park,Claremont Park/Murray Rd (Coburg),Kerbside,Coburg,3058.0,Melbourne,Moreland,Greater Metro,-37.73585,144.98154399999999
12985,13,5667,1,5667.0,Knightsbridge Dr,Knightsbridge Dr/Tarneit Rd (Tarneit),Kerbside,Tarneit,3029.0,Melbourne,Wyndham,Greater Metro,-37.866383,144.66611899999998
12986,13,5714,1,5714.0,Glade Avenue,Glade Ave/Chambers Rd (Altona North),Kerbside,Altona North,3025.0,Melbourne,Hobsons Bay,Greater Metro,-37.827771999999996,144.843802
12987,13,5784,1,5784.0,Tiernan St,Tiernan St/Droop St (Footscray),Kerbside,Footscray,3011.0,Melbourne,Maribyrnong,Greater Metro,-37.794543,144.895434
12988,13,5848,2,5848.0,Clarke St,Clarke St/Devonshire Rd (Sunshine),Kerbside,Sunshine,3020.0,Melbourne,Brimbank,Greater Metro,-37.784988,144.832737
12989,13,5877,1,5877.0,Thomson Street,Thomson St/Ballarat Rd (Maidstone),Kerbside,Maidstone,3012.0,Melbourne,Maribyrnong,Greater Metro,-37.785635,144.8757
12990,13,5881,1,5881.0,Western Hospital,Western Hospital/Gordon St (Footscray),Kerbside,Footscray,3011.0,Melbourne,Maribyrnong,Greater Metro,-37.7921,144.88931000000002
12991,13,5885,3,5885.0,Geelong Road,Geelong Rd/Barkly St (Footscray),Kerbside,Footscray,3011.0,Melbourne,Maribyrnong,Greater Metro,-37.79883,144.891256
12992,13,5910,1,5910.0,Irving St,Irving St/Nicholson St (Footscray),Kerbside,Footscray,3011.0,Melbourne,Maribyrnong,Greater Metro,-37.802782,144.8988
12993,13,5934,1,5934.0,Loch Avenue,Loch Ave/Orrong Rd (St Kilda East),Kerbside,St Kilda East,3183.0,Melbourne,Port Phillip,Greater Metro,-37.87585,145.007541
12994,13,5951,1,5951.0,Werribee Racecourse,Werribee Racecourse/Bulban Rd (Werribee),Kerbside,Werribee,3030.0,Melbourne,Wyndham,Greater Metro,-37.906966,144.640368
12995,13,6006,1,6006.0,RAS Showgrounds,RAS Showgrounds/Langs Rd (Ascot Vale),Kerbside,Ascot Vale,3032.0,Melbourne,Moonee Valley,Greater Metro,-37.782783,144.90766499999998
12996,13,6021,1,6021.0,Shackell Street,Shackell St/Williamstown Rd (Kingsville),Kerbside,Kingsville,3012.0,Melbourne,Maribyrnong,Greater Metro,-37.807725,144.88432
12997,13,6050,1,6050.0,Alexandra Parade - Stop 21,21-Alexandra Pde/Smith St (Fitzroy),Platform,Fitzroy,3065.0,Melbourne,Yarra,Greater Metro,-37.79416,144.98503
12998,13,6072,1,6072.0,Victoria Street - Stop 26,26-Victoria St/Nicholson St (Brunswick East),Kerbside,Brunswick East,3057.0,Melbourne,Moreland,Greater Metro,-37.76876,144.98009
12999,13,6092,1,6092.0,Quinn Gr,Quinn Gr/Buckley St (Keilor East),Kerbside,Keilor East,3033.0,Melbourne,Moonee Valley,Greater Metro,-37.751236999999996,144.866196
13000,13,6094,1,6094.0,Dickson St,Dickson St/Buckley St (Keilor East),Kerbside,Keilor East,3033.0,Melbourne,Moonee Valley,Greater Metro,-37.752089,144.873988
13001,13,6112,2,6112.0,Separation Street - Stop 33,33-Separation St/High St (Northcote),Kerbside,Northcote,3070.0,Melbourne,Darebin,Greater Metro,-37.769259999999996,144.99912
13002,13,6118,1,6118.0,Westgarth Street - Stop 27,27-Westgarth St/High St (Northcote),Platform,Northcote,3070.0,Melbourne,Darebin,Greater Metro,-37.78094,144.9968
13003,13,6121,1,6121.0,Gold Street - Stop 24,24-Gold St/Queens Pde (Fitzroy North),Platform,Fitzroy North,3068.0,Melbourne,Yarra,Greater Metro,-37.788940000000004,144.99026
13004,13,6124,1,6124.0,Alexandra Parade - Stop 21,21-Alexandra Pde/Smith St (Clifton Hill),Platform,Clifton Hill,3068.0,Melbourne,Yarra,Greater Metro,-37.793620000000004,144.98528000000002
13005,13,6135,1,6135.0,Elgin Street - Stop 15,15-Elgin St/Nicholson St (Carlton),Safety Zone,Carlton,3053.0,Melbourne,Melbourne,Greater Metro,-37.797540000000005,144.97493
13006,13,6171,1,6171.0,Herbert Street,Northcote Railway Station/Arthurton Rd (Northcote),Kerbside,Northcote,3070.0,Melbourne,Darebin,Greater Metro,-37.76903,144.996216
13007,13,6202,3,6202.0,Gardenvale Station,Gardenvale Railway Station/Martin St (Brighton),Bus Bay,Brighton,3186.0,Melbourne,Bayside,Greater Metro,-37.897327000000004,145.004125
13008,13,6255,1,6255.0,Daisy St,Daisy St/Buckley St (Essendon),Kerbside,Essendon,3040.0,Melbourne,Moonee Valley,Greater Metro,-37.756215999999995,144.910596
13009,13,6329,1,6329.0,Canterbury Road,Canterbury Rd/Middleborough Rd (Blackburn South),Kerbside,Blackburn South,3130.0,Melbourne,Whitehorse,Greater Metro,-37.831552,145.136175
13010,13,6350,1,6350.0,Burwood Highway,Burwood Hwy/Middleborough Rd (Burwood East),Bus Bay,Burwood East,3151.0,Melbourne,Whitehorse,Greater Metro,-37.852637,145.132418
13011,13,6379,1,6379.0,Gordon Barnard Reserve,Gordon Barnard Reserve/Balwyn Rd (Balwyn North),Bus Bay,Balwyn North,3104.0,Melbourne,Boroondara,Greater Metro,-37.80144,145.08361000000002
13012,13,6419,1,6419.0,Fairland Avenue,Fairland Ave/Clayton Rd (Oakleigh East),Kerbside,Oakleigh East,3166.0,Melbourne,Monash,Greater Metro,-37.90275,145.123999
13013,13,6476,6,6476.0,Clayton SC,Clayton Shopping Centre/Clayton Rd (Clayton),Bus Bay,Clayton,3168.0,Melbourne,Monash,Greater Metro,-37.925779999999996,145.119702
13014,13,6478,1,6478.0,Knight St,Knight St/Centre Rd (Clayton South),Kerbside,Clayton South,3169.0,Melbourne,Kingston,Greater Metro,-37.928032,145.114444
13015,13,6503,1,6503.0,Riversdale Road,Wattle Park/Elgar Rd (Box Hill),Bus Bay,Box Hill,3128.0,Melbourne,Whitehorse,Greater Metro,-37.837906,145.111132
13016,13,6506,1,6506.0,Cropley Court,Cropley Ct/Elgar Rd (Burwood),Kerbside,Burwood,3125.0,Melbourne,Whitehorse,Greater Metro,-37.8464,145.109616
13017,13,6508,1,6508.0,Deakin University,Deakin University/Burwood Hwy (Burwood),Kerbside,Burwood,3125.0,Melbourne,Whitehorse,Greater Metro,-37.849964,145.11584299999998
13018,13,6530,1,6530.0,West Gate Freeway,West Gate Fwy/Lorimer St (Southbank),Bus Bay,Southbank,3006.0,Melbourne,Melbourne,Greater Metro,-37.825311,144.94521699999999
13019,13,6545,2,6545.0,Huntingdale Station,Huntingdale Railway Station/North Rd (Oakleigh South),Kerbside,Oakleigh South,3167.0,Melbourne,Monash,Greater Metro,-37.911584000000005,145.10459
13020,13,6559,1,6559.0,Izett St,Prahran Market/Commercial Rd (South Yarra),Kerbside,South Yarra,3141.0,Melbourne,Stonnington,Greater Metro,-37.846540999999995,144.992267
13021,13,6614,2,6614.0,Arthur Street,Arthur St/St Kilda Rd (Melbourne City),Kerbside,Melbourne City,3000.0,Melbourne,Melbourne,Greater Metro,-37.838409999999996,144.976032
13022,13,6616,1,6616.0,Alfred Hospital,Alfred Hospital/Commercial Rd (Prahran),Kerbside,Prahran,3181.0,Melbourne,Stonnington,Greater Metro,-37.84531,144.98135
13023,13,6619,2,6619.0,Prahran Market,Prahran Market/Commercial Rd (South Yarra),Kerbside,South Yarra,3141.0,Melbourne,Stonnington,Greater Metro,-37.846709999999995,144.99255300000002
13024,13,6635,1,6635.0,Grosvenor Street,Grosvenor St/Hotham St (St Kilda East),Kerbside,St Kilda East,3183.0,Melbourne,Port Phillip,Greater Metro,-37.873829,144.998526
13025,13,6668,2,6668.0,La Trobe Uni Terminus,La Trobe Uni Terminus (Bundoora),Bus Bay,Bundoora,3083.0,Melbourne,Banyule,Greater Metro,-37.71705,145.04416
13026,13,6725,1,6725.0,Airport West SC,Airport West SC/Louis St (Airport West),Kerbside,Airport West,3042.0,Melbourne,Moonee Valley,Greater Metro,-37.713674,144.88878
13027,13,6733,1,6733.0,Coburg Station,Coburg Railway Station/146 Bell St (Coburg),Kerbside,Coburg,3058.0,Melbourne,Moreland,Greater Metro,-37.740930999999996,144.96325900000002
13028,13,6831,1,6831.0,Dromana Av,Dromana Ave/Matthews Ave (Airport West),Kerbside,Airport West,3042.0,Melbourne,Moonee Valley,Greater Metro,-37.712749,144.889604
13029,13,6860,1,6860.0,Allison Street,Allison St/Glengala Rd (Sunshine West),Kerbside,Sunshine West,3020.0,Melbourne,Brimbank,Greater Metro,-37.7869,144.796525
